issue,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
第285回,2018-10-05,0.185644,0.15099,0.175743,0.195545,0.173267,0.173267,0.193069,0.20297,0.20297,0.200495,0.195545,0.183168,0.20297,0.200495,0.207921,0.180693,0.205446,0.217822,0.185644,0.178218,0.163366,0.225248,0.15099,0.158416,0.163366,0.205446,0.183168,0.163366,0.220297,0.205446,0.190594,0.210396,0.180693,0.217822,0.195545,0.178218,0.175743
第284回,2018-09-28,0.185185,0.150617,0.175309,0.195062,0.17284,0.175309,0.195062,0.202469,0.202469,0.202469,0.195062,0.182716,0.202469,0.2,0.207407,0.180247,0.204938,0.217284,0.185185,0.177778,0.162963,0.224691,0.150617,0.158025,0.165432,0.204938,0.182716,0.162963,0.222222,0.207407,0.190123,0.209877,0.182716,0.217284,0.195062,0.177778,0.175309
第283回,2018-09-21,0.184729,0.150246,0.174877,0.194581,0.172414,0.174877,0.194581,0.20197,0.20197,0.20197,0.194581,0.182266,0.204433,0.20197,0.20936,0.179803,0.206897,0.216749,0.184729,0.17734,0.162562,0.224138,0.152709,0.157635,0.165025,0.204433,0.182266,0.162562,0.224138,0.206897,0.192118,0.20936,0.182266,0.216749,0.194581,0.17734,0.174877
第282回,2018-09-14,0.184275,0.149877,0.174447,0.194103,0.17199,0.174447,0.194103,0.201474,0.201474,0.203931,0.194103,0.181818,0.203931,0.201474,0.208845,0.179361,0.208845,0.218673,0.184275,0.176904,0.162162,0.223587,0.152334,0.157248,0.167076,0.203931,0.181818,0.162162,0.226044,0.206388,0.191646,0.208845,0.181818,0.216216,0.19656,0.179361,0.174447
第281回,2018-09-07,0.186275,0.151961,0.17402,0.193627,0.171569,0.17402,0.193627,0.20098,0.20098,0.203431,0.193627,0.181373,0.203431,0.20098,0.208333,0.178922,0.210784,0.218137,0.186275,0.178922,0.161765,0.22549,0.151961,0.156863,0.166667,0.205882,0.181373,0.161765,0.22549,0.205882,0.191176,0.208333,0.181373,0.215686,0.196078,0.178922,0.17402
第280回,2018-08-31,0.185819,0.151589,0.173594,0.195599,0.171149,0.173594,0.193154,0.200489,0.202934,0.205379,0.195599,0.180929,0.202934,0.200489,0.207824,0.178484,0.210269,0.217604,0.185819,0.178484,0.161369,0.224939,0.151589,0.158924,0.166259,0.205379,0.180929,0.161369,0.224939,0.205379,0.190709,0.210269,0.180929,0.215159,0.198044,0.178484,0.173594
第279回,2018-08-24,0.185366,0.15122,0.173171,0.195122,0.170732,0.173171,0.195122,0.2,0.202439,0.204878,0.197561,0.180488,0.202439,0.2,0.209756,0.178049,0.212195,0.217073,0.187805,0.178049,0.160976,0.22439,0.153659,0.158537,0.165854,0.204878,0.180488,0.160976,0.22439,0.204878,0.192683,0.209756,0.180488,0.214634,0.197561,0.178049,0.173171
第278回,2018-08-17,0.184915,0.150852,0.172749,0.194647,0.170316,0.175182,0.194647,0.199513,0.20438,0.20438,0.19708,0.180049,0.201946,0.201946,0.209246,0.177616,0.211679,0.216545,0.187348,0.177616,0.163017,0.223844,0.155718,0.158151,0.16545,0.20438,0.180049,0.160584,0.223844,0.20438,0.192214,0.209246,0.182482,0.214112,0.19708,0.180049,0.172749
第277回,2018-08-10,0.184466,0.150485,0.17233,0.194175,0.169903,0.177184,0.196602,0.199029,0.206311,0.203883,0.199029,0.179612,0.201456,0.201456,0.208738,0.177184,0.211165,0.216019,0.186893,0.177184,0.165049,0.223301,0.157767,0.157767,0.167476,0.203883,0.179612,0.160194,0.223301,0.203883,0.191748,0.208738,0.182039,0.213592,0.196602,0.179612,0.17233
第276回,2018-08-03,0.184019,0.150121,0.174334,0.193705,0.169492,0.179177,0.196126,0.198547,0.205811,0.20339,0.198547,0.181598,0.200969,0.200969,0.208232,0.176755,0.213075,0.215496,0.186441,0.176755,0.164649,0.225182,0.157385,0.157385,0.16707,0.20339,0.179177,0.159806,0.22276,0.20339,0.191283,0.208232,0.181598,0.215496,0.198547,0.179177,0.171913
第275回,2018-07-27,0.183575,0.149758,0.173913,0.193237,0.169082,0.178744,0.195652,0.200483,0.207729,0.202899,0.198068,0.181159,0.200483,0.200483,0.210145,0.176329,0.21256,0.214976,0.188406,0.176329,0.164251,0.224638,0.157005,0.15942,0.169082,0.202899,0.178744,0.15942,0.222222,0.202899,0.190821,0.207729,0.181159,0.214976,0.200483,0.178744,0.171498
第274回,2018-07-20,0.183133,0.149398,0.173494,0.192771,0.168675,0.178313,0.195181,0.2,0.209639,0.20241,0.19759,0.180723,0.2,0.20241,0.209639,0.175904,0.212048,0.214458,0.187952,0.175904,0.166265,0.224096,0.159036,0.159036,0.171084,0.204819,0.178313,0.159036,0.221687,0.20241,0.190361,0.207229,0.180723,0.214458,0.2,0.178313,0.173494
第273回,2018-07-13,0.182692,0.149038,0.173077,0.192308,0.168269,0.177885,0.194712,0.199519,0.209135,0.201923,0.197115,0.180288,0.201923,0.201923,0.211538,0.175481,0.211538,0.213942,0.1875,0.175481,0.168269,0.223558,0.161058,0.158654,0.170673,0.206731,0.177885,0.158654,0.221154,0.201923,0.189904,0.209135,0.180288,0.216346,0.199519,0.177885,0.173077
第272回,2018-07-06,0.182254,0.151079,0.172662,0.191847,0.170264,0.177458,0.194245,0.201439,0.208633,0.201439,0.196643,0.179856,0.201439,0.201439,0.213429,0.17506,0.211031,0.215827,0.18705,0.17506,0.167866,0.223022,0.160671,0.158273,0.170264,0.208633,0.177458,0.158273,0.220624,0.201439,0.191847,0.208633,0.179856,0.215827,0.199041,0.177458,0.172662
第271回,2018-06-29,0.184211,0.150718,0.172249,0.191388,0.169856,0.177033,0.19378,0.200957,0.210526,0.200957,0.196172,0.179426,0.200957,0.200957,0.215311,0.177033,0.210526,0.215311,0.188995,0.174641,0.167464,0.222488,0.160287,0.157895,0.169856,0.208134,0.177033,0.157895,0.220096,0.200957,0.191388,0.210526,0.179426,0.215311,0.200957,0.177033,0.172249
第270回,2018-06-22,0.186158,0.152745,0.171838,0.190931,0.169451,0.176611,0.193317,0.200477,0.210024,0.200477,0.198091,0.178998,0.202864,0.200477,0.217184,0.176611,0.210024,0.214797,0.188544,0.174224,0.167064,0.221957,0.159905,0.159905,0.171838,0.207637,0.176611,0.157518,0.21957,0.200477,0.190931,0.210024,0.178998,0.214797,0.200477,0.176611,0.171838
第269回,2018-06-15,0.188095,0.152381,0.171429,0.190476,0.169048,0.17619,0.192857,0.2,0.211905,0.2,0.197619,0.178571,0.202381,0.2,0.219048,0.17619,0.209524,0.214286,0.188095,0.17381,0.166667,0.221429,0.159524,0.161905,0.171429,0.207143,0.17619,0.157143,0.219048,0.2,0.192857,0.209524,0.180952,0.214286,0.2,0.178571,0.171429
第268回,2018-06-08,0.187648,0.152019,0.171021,0.192399,0.171021,0.175772,0.192399,0.199525,0.213777,0.199525,0.19715,0.178147,0.2019,0.199525,0.220903,0.175772,0.209026,0.213777,0.187648,0.173397,0.166271,0.220903,0.159145,0.16152,0.171021,0.206651,0.175772,0.15677,0.220903,0.199525,0.194774,0.209026,0.182898,0.213777,0.199525,0.178147,0.171021
第267回,2018-06-01,0.187204,0.151659,0.170616,0.191943,0.170616,0.175355,0.191943,0.201422,0.21327,0.199052,0.196682,0.177725,0.203791,0.199052,0.220379,0.175355,0.208531,0.21564,0.187204,0.175355,0.165877,0.220379,0.161137,0.161137,0.172986,0.208531,0.175355,0.156398,0.220379,0.199052,0.194313,0.208531,0.182464,0.21327,0.199052,0.177725,0.170616
第266回,2018-05-25,0.186761,0.1513,0.170213,0.191489,0.170213,0.177305,0.191489,0.200946,0.212766,0.198582,0.198582,0.177305,0.20331,0.198582,0.222222,0.174941,0.210402,0.21513,0.186761,0.177305,0.165485,0.219858,0.160757,0.160757,0.172577,0.208038,0.177305,0.156028,0.219858,0.198582,0.193853,0.210402,0.182033,0.212766,0.198582,0.177305,0.170213
第265回,2018-05-18,0.186321,0.150943,0.169811,0.191038,0.169811,0.176887,0.191038,0.200472,0.212264,0.198113,0.198113,0.179245,0.205189,0.198113,0.224057,0.174528,0.209906,0.214623,0.188679,0.176887,0.167453,0.21934,0.160377,0.162736,0.17217,0.207547,0.176887,0.15566,0.21934,0.198113,0.193396,0.209906,0.181604,0.212264,0.198113,0.179245,0.169811
第264回,2018-05-11,0.185882,0.150588,0.169412,0.190588,0.169412,0.176471,0.190588,0.202353,0.211765,0.197647,0.197647,0.178824,0.207059,0.197647,0.225882,0.174118,0.211765,0.214118,0.188235,0.176471,0.169412,0.218824,0.16,0.162353,0.171765,0.209412,0.176471,0.155294,0.221176,0.197647,0.192941,0.209412,0.181176,0.211765,0.197647,0.178824,0.169412
第263回,2018-05-04,0.187793,0.150235,0.169014,0.190141,0.171362,0.176056,0.190141,0.201878,0.211268,0.197183,0.199531,0.178404,0.206573,0.197183,0.225352,0.176056,0.211268,0.213615,0.187793,0.176056,0.169014,0.21831,0.159624,0.161972,0.171362,0.20892,0.178404,0.15493,0.220657,0.197183,0.192488,0.20892,0.180751,0.211268,0.199531,0.180751,0.169014
第262回,2018-04-27,0.187354,0.152225,0.168618,0.189696,0.17096,0.177986,0.192037,0.201405,0.213115,0.196721,0.199063,0.177986,0.206089,0.196721,0.224824,0.175644,0.210773,0.213115,0.189696,0.175644,0.168618,0.217799,0.161593,0.161593,0.17096,0.208431,0.177986,0.154567,0.220141,0.196721,0.192037,0.208431,0.180328,0.210773,0.199063,0.18267,0.168618
第261回,2018-04-20,0.186916,0.151869,0.168224,0.191589,0.170561,0.17757,0.191589,0.200935,0.212617,0.196262,0.198598,0.17757,0.205607,0.198598,0.226636,0.175234,0.212617,0.212617,0.189252,0.175234,0.170561,0.21729,0.163551,0.161215,0.170561,0.21028,0.17757,0.154206,0.219626,0.196262,0.191589,0.207944,0.179907,0.21028,0.198598,0.182243,0.168224
第260回,2018-04-13,0.18648,0.151515,0.167832,0.193473,0.170163,0.177156,0.191142,0.202797,0.212121,0.195804,0.198135,0.179487,0.205128,0.198135,0.226107,0.174825,0.212121,0.212121,0.188811,0.174825,0.170163,0.216783,0.165501,0.160839,0.170163,0.20979,0.177156,0.153846,0.221445,0.195804,0.193473,0.207459,0.179487,0.212121,0.198135,0.181818,0.167832
第259回,2018-04-06,0.186047,0.151163,0.167442,0.193023,0.172093,0.17907,0.190698,0.202326,0.211628,0.195349,0.197674,0.17907,0.204651,0.197674,0.227907,0.174419,0.211628,0.211628,0.190698,0.174419,0.169767,0.218605,0.165116,0.160465,0.169767,0.209302,0.176744,0.153488,0.223256,0.195349,0.193023,0.209302,0.17907,0.211628,0.197674,0.181395,0.167442
第258回,2018-03-30,0.187935,0.150812,0.169374,0.192575,0.171694,0.178654,0.190255,0.201856,0.211137,0.194896,0.199536,0.178654,0.204176,0.197216,0.227378,0.174014,0.211137,0.211137,0.190255,0.176334,0.169374,0.218097,0.167053,0.160093,0.169374,0.208817,0.176334,0.153132,0.222738,0.194896,0.192575,0.211137,0.178654,0.211137,0.199536,0.180974,0.167053
第257回,2018-03-23,0.1875,0.150463,0.168981,0.19213,0.173611,0.178241,0.189815,0.201389,0.210648,0.194444,0.199074,0.178241,0.203704,0.196759,0.229167,0.175926,0.210648,0.210648,0.189815,0.175926,0.168981,0.217593,0.166667,0.159722,0.168981,0.210648,0.178241,0.152778,0.222222,0.194444,0.19213,0.212963,0.178241,0.210648,0.201389,0.180556,0.166667
第256回,2018-03-16,0.187067,0.150115,0.168591,0.191686,0.17321,0.177829,0.189376,0.200924,0.210162,0.193995,0.198614,0.177829,0.203233,0.198614,0.228637,0.17552,0.210162,0.210162,0.189376,0.17552,0.170901,0.21709,0.166282,0.161663,0.168591,0.210162,0.180139,0.152425,0.221709,0.196305,0.191686,0.212471,0.180139,0.210162,0.200924,0.180139,0.168591
第255回,2018-03-09,0.18894,0.14977,0.168203,0.193548,0.172811,0.177419,0.18894,0.200461,0.209677,0.193548,0.200461,0.177419,0.205069,0.198157,0.230415,0.175115,0.209677,0.209677,0.18894,0.175115,0.172811,0.21659,0.165899,0.16129,0.168203,0.209677,0.179724,0.152074,0.221198,0.195853,0.191244,0.214286,0.179724,0.209677,0.200461,0.179724,0.168203
第254回,2018-03-02,0.190805,0.149425,0.167816,0.193103,0.172414,0.177011,0.188506,0.2,0.209195,0.193103,0.2,0.17931,0.204598,0.2,0.229885,0.174713,0.209195,0.211494,0.188506,0.174713,0.172414,0.216092,0.167816,0.163218,0.167816,0.209195,0.17931,0.151724,0.22069,0.195402,0.193103,0.213793,0.17931,0.209195,0.2,0.17931,0.167816
第253回,2018-02-23,0.190367,0.149083,0.167431,0.192661,0.172018,0.178899,0.190367,0.199541,0.211009,0.192661,0.199541,0.181193,0.204128,0.199541,0.231651,0.174312,0.211009,0.211009,0.188073,0.174312,0.172018,0.215596,0.167431,0.165138,0.167431,0.208716,0.178899,0.151376,0.220183,0.194954,0.192661,0.213303,0.178899,0.208716,0.199541,0.178899,0.167431
第252回,2018-02-16,0.189931,0.148741,0.167048,0.19222,0.171625,0.17849,0.189931,0.201373,0.210526,0.19222,0.199085,0.180778,0.203661,0.199085,0.231121,0.173913,0.210526,0.210526,0.187643,0.173913,0.171625,0.215103,0.169336,0.167048,0.169336,0.208238,0.180778,0.15103,0.21968,0.196796,0.194508,0.212815,0.17849,0.208238,0.199085,0.17849,0.167048
第251回,2018-02-09,0.191781,0.148402,0.166667,0.191781,0.171233,0.178082,0.189498,0.200913,0.210046,0.191781,0.19863,0.180365,0.203196,0.19863,0.232877,0.173516,0.210046,0.210046,0.187215,0.175799,0.171233,0.214612,0.16895,0.166667,0.16895,0.210046,0.180365,0.152968,0.219178,0.196347,0.194064,0.212329,0.178082,0.210046,0.19863,0.178082,0.16895
第250回,2018-02-02,0.191344,0.148064,0.166287,0.191344,0.173121,0.177677,0.189066,0.200456,0.211845,0.193622,0.198178,0.179954,0.205011,0.198178,0.232346,0.173121,0.209567,0.209567,0.186788,0.175399,0.170843,0.214123,0.168565,0.166287,0.168565,0.211845,0.179954,0.15262,0.218679,0.198178,0.193622,0.211845,0.177677,0.211845,0.198178,0.177677,0.168565
第249回,2018-01-26,0.190909,0.147727,0.165909,0.190909,0.172727,0.177273,0.188636,0.2,0.213636,0.193182,0.197727,0.179545,0.204545,0.197727,0.231818,0.172727,0.209091,0.209091,0.186364,0.177273,0.170455,0.213636,0.168182,0.165909,0.168182,0.211364,0.179545,0.154545,0.220455,0.197727,0.195455,0.211364,0.177273,0.213636,0.197727,0.177273,0.170455
第248回,2018-01-19,0.192744,0.147392,0.165533,0.190476,0.174603,0.179138,0.188209,0.199546,0.213152,0.192744,0.197279,0.179138,0.204082,0.197279,0.231293,0.172336,0.208617,0.208617,0.185941,0.176871,0.170068,0.21542,0.1678,0.165533,0.170068,0.210884,0.181406,0.154195,0.219955,0.197279,0.197279,0.210884,0.176871,0.213152,0.197279,0.176871,0.170068
第247回,2018-01-12,0.192308,0.147059,0.165158,0.190045,0.174208,0.178733,0.187783,0.199095,0.21267,0.19457,0.196833,0.180995,0.205882,0.196833,0.230769,0.174208,0.208145,0.208145,0.18552,0.176471,0.169683,0.214932,0.167421,0.165158,0.169683,0.210407,0.180995,0.153846,0.219457,0.196833,0.196833,0.210407,0.176471,0.214932,0.199095,0.178733,0.169683
第246回,2018-01-05,0.191874,0.146727,0.167043,0.189616,0.173815,0.180587,0.187359,0.198646,0.214447,0.194131,0.196388,0.180587,0.205418,0.196388,0.230248,0.173815,0.207675,0.207675,0.187359,0.176072,0.1693,0.214447,0.1693,0.164786,0.171558,0.209932,0.180587,0.153499,0.218962,0.196388,0.198646,0.209932,0.176072,0.214447,0.198646,0.17833,0.1693
第245回,2017-12-29,0.191441,0.148649,0.166667,0.189189,0.173423,0.18018,0.186937,0.20045,0.216216,0.193694,0.198198,0.18018,0.204955,0.195946,0.22973,0.173423,0.207207,0.207207,0.186937,0.175676,0.168919,0.213964,0.168919,0.166667,0.171171,0.211712,0.182432,0.153153,0.218468,0.195946,0.198198,0.209459,0.175676,0.213964,0.198198,0.177928,0.168919
第244回,2017-12-22,0.191011,0.150562,0.166292,0.188764,0.173034,0.179775,0.186517,0.2,0.217978,0.193258,0.197753,0.179775,0.204494,0.195506,0.229213,0.173034,0.208989,0.206742,0.186517,0.175281,0.168539,0.21573,0.168539,0.166292,0.170787,0.211236,0.182022,0.152809,0.217978,0.195506,0.197753,0.211236,0.175281,0.21573,0.197753,0.179775,0.168539
第243回,2017-12-15,0.190583,0.150224,0.165919,0.188341,0.172646,0.181614,0.186099,0.199552,0.219731,0.192825,0.197309,0.179372,0.206278,0.195067,0.2287,0.172646,0.20852,0.20852,0.186099,0.17713,0.168161,0.217489,0.168161,0.165919,0.170404,0.210762,0.181614,0.152466,0.217489,0.197309,0.197309,0.210762,0.174888,0.215247,0.197309,0.179372,0.168161
第242回,2017-12-08,0.192394,0.149888,0.165548,0.187919,0.174497,0.181208,0.185682,0.199105,0.219239,0.192394,0.196868,0.178971,0.208054,0.194631,0.228188,0.17226,0.210291,0.208054,0.185682,0.176734,0.167785,0.217002,0.167785,0.165548,0.170022,0.210291,0.181208,0.152125,0.217002,0.196868,0.199105,0.212528,0.174497,0.214765,0.199105,0.178971,0.167785
第241回,2017-12-01,0.191964,0.149554,0.165179,0.1875,0.176339,0.180804,0.185268,0.198661,0.21875,0.191964,0.198661,0.180804,0.207589,0.194196,0.227679,0.171875,0.209821,0.207589,0.1875,0.176339,0.169643,0.216518,0.167411,0.165179,0.169643,0.212054,0.180804,0.154018,0.216518,0.196429,0.198661,0.212054,0.174107,0.214286,0.198661,0.178571,0.167411
第240回,2017-11-24,0.191537,0.14922,0.164811,0.187082,0.175947,0.180401,0.184855,0.198218,0.22049,0.191537,0.198218,0.182628,0.207127,0.195991,0.227171,0.171492,0.209354,0.207127,0.187082,0.175947,0.169265,0.216036,0.167038,0.167038,0.169265,0.211581,0.180401,0.153675,0.218263,0.195991,0.200445,0.211581,0.173719,0.213808,0.200445,0.178174,0.167038
第239回,2017-11-17,0.191111,0.148889,0.164444,0.186667,0.175556,0.18,0.184444,0.2,0.22,0.191111,0.197778,0.182222,0.208889,0.195556,0.226667,0.171111,0.211111,0.206667,0.186667,0.175556,0.171111,0.215556,0.168889,0.166667,0.168889,0.211111,0.18,0.155556,0.217778,0.195556,0.2,0.211111,0.173333,0.213333,0.2,0.177778,0.168889
第238回,2017-11-10,0.190687,0.148559,0.166297,0.186253,0.175166,0.179601,0.184035,0.199557,0.219512,0.190687,0.197339,0.181818,0.208426,0.195122,0.226164,0.170732,0.210643,0.206208,0.186253,0.175166,0.172949,0.215078,0.168514,0.166297,0.168514,0.21286,0.179601,0.155211,0.217295,0.195122,0.199557,0.210643,0.175166,0.215078,0.201774,0.177384,0.170732
第237回,2017-11-03,0.190265,0.14823,0.168142,0.188053,0.174779,0.179204,0.185841,0.199115,0.219027,0.190265,0.196903,0.181416,0.207965,0.19469,0.225664,0.170354,0.210177,0.205752,0.188053,0.176991,0.174779,0.214602,0.168142,0.165929,0.168142,0.212389,0.179204,0.154867,0.219027,0.19469,0.199115,0.210177,0.174779,0.214602,0.201327,0.176991,0.170354
第236回,2017-10-27,0.189845,0.147903,0.16777,0.187638,0.174393,0.178808,0.18543,0.198675,0.218543,0.189845,0.196468,0.181015,0.207506,0.19426,0.225166,0.169978,0.209713,0.205298,0.189845,0.1766,0.174393,0.216336,0.169978,0.165563,0.16777,0.211921,0.178808,0.154525,0.218543,0.19426,0.198675,0.209713,0.174393,0.216336,0.203091,0.178808,0.172185
第235回,2017-10-20,0.189427,0.14978,0.167401,0.187225,0.174009,0.178414,0.185022,0.198238,0.220264,0.189427,0.196035,0.180617,0.209251,0.193833,0.22467,0.169604,0.209251,0.207048,0.189427,0.176211,0.176211,0.215859,0.169604,0.165198,0.167401,0.211454,0.178414,0.154185,0.218062,0.193833,0.198238,0.209251,0.176211,0.218062,0.202643,0.178414,0.171806
第234回,2017-10-13,0.189011,0.149451,0.167033,0.186813,0.173626,0.178022,0.186813,0.197802,0.21978,0.189011,0.195604,0.18022,0.208791,0.195604,0.226374,0.171429,0.208791,0.206593,0.189011,0.175824,0.175824,0.215385,0.171429,0.164835,0.169231,0.210989,0.178022,0.153846,0.217582,0.195604,0.197802,0.208791,0.175824,0.217582,0.202198,0.178022,0.171429
第233回,2017-10-06,0.188596,0.149123,0.16886,0.186404,0.173246,0.177632,0.186404,0.197368,0.219298,0.188596,0.195175,0.179825,0.210526,0.195175,0.225877,0.171053,0.210526,0.20614,0.188596,0.175439,0.175439,0.214912,0.171053,0.164474,0.171053,0.212719,0.179825,0.153509,0.219298,0.195175,0.197368,0.208333,0.175439,0.217105,0.201754,0.177632,0.171053
第232回,2017-09-29,0.188184,0.150985,0.16849,0.188184,0.172867,0.177243,0.188184,0.196937,0.221007,0.188184,0.194748,0.179431,0.210066,0.194748,0.227571,0.170678,0.210066,0.205689,0.188184,0.175055,0.175055,0.214442,0.170678,0.164114,0.170678,0.212254,0.179431,0.153173,0.218818,0.194748,0.196937,0.207877,0.175055,0.21663,0.203501,0.177243,0.172867
第231回,2017-09-22,0.187773,0.150655,0.168122,0.189956,0.172489,0.176856,0.187773,0.196507,0.220524,0.187773,0.194323,0.179039,0.209607,0.194323,0.229258,0.170306,0.209607,0.207424,0.187773,0.174672,0.174672,0.213974,0.170306,0.165939,0.172489,0.21179,0.179039,0.152838,0.218341,0.194323,0.196507,0.207424,0.174672,0.218341,0.203057,0.179039,0.172489
第230回,2017-09-15,0.187364,0.150327,0.169935,0.189542,0.174292,0.176471,0.187364,0.198257,0.220044,0.187364,0.1939,0.178649,0.20915,0.1939,0.230937,0.169935,0.20915,0.206972,0.187364,0.174292,0.174292,0.215686,0.169935,0.165577,0.174292,0.211329,0.180828,0.152505,0.217865,0.1939,0.196078,0.206972,0.174292,0.217865,0.202614,0.178649,0.172113
第229回,2017-09-08,0.186957,0.152174,0.171739,0.18913,0.173913,0.176087,0.186957,0.197826,0.221739,0.186957,0.193478,0.178261,0.208696,0.193478,0.230435,0.169565,0.208696,0.206522,0.186957,0.173913,0.173913,0.215217,0.169565,0.165217,0.173913,0.21087,0.180435,0.152174,0.217391,0.195652,0.195652,0.206522,0.176087,0.217391,0.202174,0.180435,0.173913
第228回,2017-09-01,0.186551,0.151844,0.171367,0.18872,0.173536,0.177874,0.186551,0.197397,0.221258,0.186551,0.195228,0.177874,0.208243,0.195228,0.229935,0.169197,0.208243,0.206074,0.186551,0.173536,0.175705,0.214751,0.169197,0.167028,0.173536,0.210412,0.180043,0.154013,0.21692,0.195228,0.197397,0.206074,0.175705,0.21692,0.201735,0.180043,0.173536
第227回,2017-08-25,0.186147,0.15368,0.17316,0.188312,0.17316,0.177489,0.188312,0.19697,0.222944,0.186147,0.194805,0.177489,0.207792,0.194805,0.229437,0.168831,0.207792,0.205628,0.186147,0.17316,0.175325,0.21645,0.170996,0.166667,0.17316,0.212121,0.179654,0.15368,0.21645,0.194805,0.19697,0.205628,0.175325,0.21645,0.201299,0.179654,0.17316
